U+64D3	擓	1	0	0	カイ ケ		16	63	扌 (てへん)	扌匯	㧟㨤𢶘		㧟						to rub, to scratch	カイ ケ			kuǎi	kwaai5								
U+64D4	擔	1	2	12	タン トン セン ゼン エン	かつぐ になう	16	63	扌 (てへん)	扌詹	担儋檐𥣲𧭃	担	担	担					carry, bear, undertake	タン トン セン ゼン エン かつぐ になう	TAN KETSU SEN	NINAU KATSUGU OU	dān	daam1		都甘 都濫	담:0E	TAM		負擔	負擔	負擔
U+64D5	擕	1	4	0	ケイ	たずさえる	15	63	扌 (てへん)	扌雋	携攜								to lead by the hand; take, carry	ケイ たずさえる	KEI	TAZUSAAERU TAZUSAAWARU	xié	kwai4			휴:1	HYU				
U+64D6	擖	1	0	0	カツ ケ ガツ ゲチ ヨウ ケイ カチ トウ		15	63	扌 (てへん)	扌葛	𢱴捔曷格榾葛郭								scrape	カツ ケ ガツ ゲチ ヨウ ケイ カチ トウ			kā	kaa1		恪八 古鎋 丈甲						
U+64D7	擗	1	4	0	ヘキ ビャク ヒャク ハク	ひらく	16	63	扌 (てへん)	扌辟	辟擘	劈							to beat the breast	ヘキ ビャク ヒャク ハク ひらく	HEKI BYAKU HYAKU HAKU	MUNEOUTSU	pǐ	pik1		房益	벽:1N	PYEK				
U+64D8	擘	1	2	12	ハク ヘキ ビャク ヒャク	さく つんざく	17	63	手 (て)	辟手	辟孹擗𢹐								thumb; break, tear open, rip	ハク ヘキ ビャク ヒャク さく つんざく	HAKU HEKI BYAKU	SAKU	bò	maak3		博厄	벽:0N	PYEK				
U+64D9	擙	1	0	0	オウ		16	63	扌 (てへん)	扌奥 扌奧	奥歐								to reach	オウ			ào	ngou1								
U+64DA	據	1	2	12	キョ コ ゴ ケキ キャク	よる	16	63	扌 (てへん)	扌豦	㨿岠据裾劇拠𢴃𢷛㩀		据						to occupy, take possession of; a base	キョ コ ゴ ケキ キャク よる	KYO KO KEKI	YORU AKASHI HIKU	jù	geoi3		居御	거:0E	KE	cớ	證據 據る	證據	據る
U+64DB	擛	1	0	0	ヨウ		15	63	扌 (てへん)	扌葉	聶									ヨウ			yè	jip6					dẹp			
U+64DC	擜	1	0	0			16	63	扌 (てへん)	扌献 揇犬	㩵					㩵			to beat; to strike; to attack				è	ngaat6								
U+64DD	擝	1	0	0			16	63	扌 (てへん)	扌盟									(Cant.) to pull; to stretch; to pluck				mēng	mang1								
U+64DE	擞	1	0	0			16	63	扌 (てへん)	扌数 搂攵	擻					擻			shake, tremble, quake; flutter				sǒu	sau2								
U+64DF	擟	1	0	0	ビ ミ		17	63	扌 (てへん)	扌爾			𪭧							ビ ミ			mí	mei4		武移						
U+64E0	擠	1	2	12	セイ サイ	おす	17	63	扌 (てへん)	扌齊	㨈濟挤𡬚䍤		挤						crowd, squeeze, push against	セイ サイ おす	SEI SAI	OSU	jǐ	zai1		祖稽 子計	제:1N	CEY				
U+64E1	擡	1	2	12	タイ ダイ	もたげる	17	63	扌 (てへん)	扌臺	抬	抬		抬					carry, raise, lift	タイ ダイ もたげる	TAI DAI	MOTAGERU	tái	toi4		徒哀	대:0N	TAY		擡頭 擡げる	擡頭	擡頭 擡げる
U+64E2	擢	1	1	11	テキ タク ジョク	ぬきんでる あげる ぬく	17	63	扌 (てへん)	扌翟 扌羽隹	戳								pull up, draw up; select	テキ タク ジョク ぬきんでる あげる ぬく	TEKI TAKU	NUKINDERU	zhuó	zok6		直角	탁:0N	THAK		抜擢 擢んでる	抜擢	抜擢 擢んでる
U+64E3	擣	1	2	12	トウ チュウ ジュ	つく うつ	17	63	扌 (てへん)	扌壽	𢷬搗檮捯𢶈𢭏㨶𦦰𦦾	搗	𢭏						hull; thresh; beat, attack	トウ チュウ ジュ つく うつ	TOU CHUU	TSUKU UTSU FURERU	dǎo	dou2		都晧	도:1N	TO				
U+64E4	擤	1	4	0	コウ キョウ		17	63	扌 (てへん)	扌鼻									to blow the nose with fingers	コウ キョウ	KOU KYOU	HANAOKAMU	xǐng	sang3								
U+64E5	擥	1	4	0	ラン	とる	18	63	手 (て)	𰯲手	攬𢱯㩜	㩜攬	㧛						drive away, expel, oust	ラン とる	RAN	TORU	lǎn	laam5		盧敢	람:0N	LAM				
U+64E6	擦	1	1	8	サツ	す-る す-れる	17	63	扌 (てへん)	扌察	攃								wipe, scrub, rub, scour; brush	サツ セチ する すれる	SATSU	SURU SASURU	cā	caat3		七曷	찰:0N	CHAL	xát	擦れ 擦る 擦り傷 擦れる 擦り合わせ 衣擦れ 擦れ違い 擦過 擦文 擦傷 葉擦れ 床擦れ 塗擦 上擦る 破擦 軽擦 ほお擦り 擦れ合い 擦れ擦れ 擦りむけ 擦り洗い 擦り半	擦過傷 擦過 擦文 擦傷 塗擦 破擦 軽擦	擦れ 擦る 擦り傷 擦れる 擦り合わせ 衣擦れ 擦れ違い 擦過 擦文 擦傷 葉擦れ 床擦れ 上擦る 破擦 軽擦 ほお擦り 擦れ合い 擦りむけ 擦り洗い 擦り半 擦過傷
U+64E7	擧	1	2	12	キョ コ ヨ	あげる	17	63	手 (て)	與手	𦦙𫽛舉挙𠃥𠔖𦬠㪯	舉	𢪓						raise, lift up; recommend	キョ コ ヨ あげる	KYO	AGERU	jǔ	geoi2		以諸	거:0E	KE		選擧 擧げる	選擧	選擧 擧げる
U+64E8	擨	1	0	0	ヤ イ		17	63	扌 (てへん)	扌歋 搋欠										ヤ イ			yé	je4		以遮						
U+64E9	擩	1	0	0	ジュ ニュ ズイ ゼツ ネチ ドウ ヌ セン		17	63	扌 (てへん)	扌需	㧫㨎								to stain, to dye	ジュ ニュ ズイ ゼツ ネチ ドウ ヌ セン	JU NYU ZUI NI	HITASU	rǔ	jyu5		儒隹 而主 而遇 奴豆						
U+64EA	擪	1	0	0	チョウ ジョウ オウ エン ヨウ ニョウ	おさえる	18	63	手 (て)	厭手	厭𢵤㩎擫		𰓙						to tuck in, to put the finger into, to put in, to stow away	チョウ ジョウ オウ エン ヨウ ニョウ おさえる	YOU CHOU JOU NYOU OU EN	OSAERU MOTSU	yè	jip3		於琰 於葉						
U+64EB	擫	1	0	0	ヨウ	おさえる	17	63	扌 (てへん)	扌厭	擪㩎		𢬍						tuck; hold	ヨウ おさえる			yè	jip3								
U+64EC	擬	1	1	9	ギ		17	63	扌 (てへん)	扌疑	儗疑拟𣝆懝譺		拟						draft; intend, plan, propose	ギ なぞらえる はかる まがい もどき	GI	NAZORAERU HAKARU MAGAI	nǐ	ji5		魚紀	의:0N	UY	nghĩ	模擬 擬似 擬人 擬音 擬態 擬宝珠 擬制 擬古 擬装 擬木 擬き 擬する 擬す 擬声 擬死 擬製 擬革	模擬 擬似 擬人 擬人化 模擬店 擬音 擬態 擬態語 擬音語 擬宝珠 擬制 擬古 擬装 擬声語 模擬刀 擬木 擬人法 擬陽性 擬人的 擬声 擬死 擬製 擬革	模擬 擬似 擬人 擬音 擬態 擬制 擬古 擬装 擬木 擬き 擬する 擬す 擬声 擬死 擬製 擬革 擬人化 模擬店 擬態語 擬音語 擬声語 模擬刀 擬人法 擬陽性 擬人的
U+64ED	擭	1	0	0	ワク コ カク カ コク		16	63	扌 (てへん)	扌蒦	獲								trap catch animals, snare; seize	ワク コ カク カ コク	KYO	AAGERU AAGARU	wò	wok6		胡誤 胡郭 一虢	화:1	HWA				
U+64EE	擮	1	0	0	シツ セツ ゼチ		17	63	扌 (てへん)	扌截	𢷿截									シツ セツ ゼチ			jié	zit6								
U+64EF	擯	1	2	12	ヒン	しりぞける	17	63	扌 (てへん)	扌賓 扌宁丿丿貝	賓儐摈𢷤𢫆		摈						exclude, expel, reject; usher	ヒン しりぞける	HIN	SHIRIZOKERU	bìn	ban3		必刃	빈:1N	PIN		擯斥	擯斥	擯斥
U+64F0	擰	1	0	0	ドウ ニョウ		17	63	扌 (てへん)	扌寧	𢴕拧		拧						pinch; twist, wring; determined	ドウ ニョウ	DOU NYOU	MIDARERU	níng	ning6								
U+64F1	擱	1	2	12	カク	おく	17	63	扌 (てへん)	扌閣	搁閣		搁						place, put, lay down; delay	カク おく	KAKU	OKU	gē	gok3		古落	각:1N	KAK	gác	擱座 擱筆	擱座 擱筆	擱座 擱筆
U+64F2	擲	1	2	12	テキ ジャク	なげうつ なぐる	17	63	扌 (てへん)	扌鄭	擿掷	擿	掷						throw (down), hurl, cast, fling	テキ ジャク なげうつ なぐる	TEKI JAKU	NAGEUTSU NAGURU	zhì	zaak6		直炙	척:0N	CHEK	trịch	投擲 擲弾 放擲 打擲 一擲 擲つ	投擲 擲弾 放擲 打擲 擲弾兵 擲弾筒 一擲	投擲 擲弾 放擲 打擲 一擲 擲つ 擲弾兵 擲弾筒
U+64F3	擳	1	0	0	シツ シチ セツ セチ		16	63	扌 (てへん)	扌節	幯		𰓜						(Cant.) to squeeze out; tickle	シツ シチ セツ セチ			zhì	zit1		阻瑟						
U+64F4	擴	1	2	12	カク コウ オウ	ひろげる	17	63	扌 (てへん)	扌廣 扩黄 扩黃	撗扩挄㨯攩拡		扩						expand, enlarge, stretch	カク コウ オウ ひろげる	KAKU	HIROGARU HIROGERU HARU	kuò	kwok3		乎曠	확:0E	HWAK KWANG	quẳng			
U+64F5	擵	1	0	0	マ		18	63	扌 (てへん)	扌摩 𢳀手	摩								to touch, feel with the hand	マ	MA	SURU MOMU	mó	mo1								
U+64F6	擶	1	2	12	セン		18	63	扌 (てへん)	扌箭										セン	SEN	TADASU	jiàn	zin3								
U+64F7	擷	1	3	0	ケツ ゲチ	つむ	18	63	扌 (てへん)	扌頡 拮頁	撷𨘓𪆋襭㩪		撷						pick up, gather up; hold in lap	ケツ ゲチ つむ	KETSU	HASAMU	xié	kit3		胡結 虎結						
U+64F8	擸	1	0	0	リョウ ロウ		18	63	扌 (てへん)	扌巤 扌巛囚𠄌二𠄌二㇂	獵躐𢴫	㧜							to hold, to grasp; to hold the hair; to pull at; (Cant.) to glance	リョウ ロウ			liè	laap3		盧盍 良涉			xợp			
U+64F9	擹	1	0	0	タン		18	63	扌 (てへん)	扌歎 𢴁欠	攤									タン			tān	taan1		他干						
U+64FA	擺	1	2	12	ハイ ベ	ひらく	18	63	扌 (てへん)	扌罷	捭摆𢸇		摆						put, place; display; swing, sway	ハイ ベ ひらく	HAI	HIRAKU	bǎi	baai2		北買	파:0N	PHA	bẫy			
U+64FB	擻	1	3	0	ソウ ス		18	63	扌 (てへん)	扌數 摟攵	擞		擞						shake, tremble, quake; flutter	ソウ ス	SOU SU	AGERU SUTERU	sǒu	sau2		蘇后						
U+64FC	擼	1	0	0	ロ		18	63	扌 (てへん)	扌魯			撸							ロ			lǔ	lou5					trỏ			
U+64FD	擽	1	2	12	レキ リャク ラク ヤク	くすぐる こそぐる	18	63	扌 (てへん)	扌樂	攊攦𢺇𣀝		㧰						tickle; ticklish, funny	レキ リャク ラク ヤク くすぐる こそぐる	RYAKU RAKU REKI	KUSUGURU	lüè	lik6		離灼 郎擊				擽る 擽ったい 擽り		擽る 擽ったい 擽り
U+64FE	擾	1	1	11	ジョウ ニョウ ドウ ノウ	みだす みだれる	18	63	扌 (てへん)	扌憂	扰㹛𢹎𢺕		扰						disturb, annoy, agitate	ジョウ ニョウ ドウ ノウ みだす みだれる	JOU	MIDARERU WAZURAWASHI	rǎo	jiu2		而沼	요:0N	YO	nhiễu	擾乱 騒擾 紛擾	擾乱 騒擾 紛擾	擾乱 騒擾 紛擾
U+64FF	擿	1	4	0	テキ ジャク チャク タク	あばく かかげる さぐる なげうつ	17	63	扌 (てへん)	扌適	抵摘㰅𢱦擲	擲							to select, to pick out from, to discard	テキ ジャク チャク タク あばく かかげる さぐる なげうつ	TEKI JAKU CHAKU	KAKU	tī	tik1		直炙						
U+6500	攀	1	2	12	ハン	よじる	19	63	手 (て)	樊手	𧰨㐴𠔀𠬜𡴂扳𢲔𢸅𣝴拼乑	㐴扳							climb; pull; hang on to	ハン よじる	HAN	YOJIRU	pān	paan1		普班	반:0N	PAN		登攀 攀じる	登攀	登攀 攀じる
U+6501	攁	1	0	0	ヨウ		17	63	扌 (てへん)	扌養										ヨウ	YOU	HIRAKIUGOKASU	yǎng	joeng5								
U+6502	攂	1	0	0	ライ	する	18	63	扌 (てへん)	扌畾	擂𢺢								to beat a drum	ライ する			lèi	leoi4		盧對	뢰:1N	LONG				
U+6503	攃	1	0	0	サツ サチ		17	63	扌 (てへん)	扌蔡	撒擦礤								preceding	サツ サチ			cā	caat3		桑割 七曷						
U+6504	攄	1	4	0	チョ	のべる	18	63	扌 (てへん)	扌慮	摅捈𪭼		摅						spread, disperse; vent, set forth	チョ のべる	CHO	NOBERU	shū	syu1		丑居	터:0N	THE	lựa			
U+6505	攅	1	2	12	サン	あつまる	18	63	扌 (てへん)	扌賛	攢	攢							save, hoard	サン あつまる	SAN	ATSUMARU	zǎn	cyun4		則旰 在玩						
U+6506	攆	1	0	0	デン ネン		18	63	扌 (てへん)	扌輦	撵碾		撵						drive away, expel, oust	デン ネン			niǎn	lin5								
U+6507	攇	1	0	0	ケン コン		19	63	扌 (てへん)	扌憲 扌宀丯罒心 扌宀𠀆一罒心	搟									ケン コン			xiǎn	hin2		虚偃	헌:1N	HEN				
U+6508	攈	1	0	0	キン ヒ クン	ひろう	19	63	扌 (てへん)	扌麇 摝禾	捃攟									キン ヒ クン ひろう	KUN KIN HI	HIROU TORU	jùn	kwan2		居運						
U+6509	攉	1	0	0	カク	たたく	19	63	扌 (てへん)	扌霍	榷搉								to beckon; to urge	カク たたく	KAKU		huō	fok3		虚郭						
U+650A	攊	1	0	0	レキ リャク		19	63	扌 (てへん)	扌歷	𫾐擽									レキ リャク	FUKI RYAKU	UTSU	lì	lik6		郎擊	력:1N	LYE				
U+650B	攋	1	0	0	ラツ ラチ ライ ラン		19	63	扌 (てへん)	扌賴	櫴揦	揦	𪮶						to clutch; to grab at; to rub or scrape; to tear; (Cant.) to leave behind, omit	ラツ ラチ ライ ラン			là	laai6		盧達						
U+650C	攌	1	0	0	カン ゲン ワン		19	63	扌 (てへん)	扌圜										カン ゲン ワン			huǎn	waan6								
U+650D	攍	1	0	0	エイ ヨウ		19	63	扌 (てへん)	扌嬴 扌丶匚口肗卂	㨕									エイ ヨウ			yíng	jing4		以成						
U+650E	攎	1	0	0	ロ ラ		19	63	扌 (てへん)	扌盧	攞		𢫘							ロ ラ			lú	lou4		落胡						
U+650F	攏	1	4	0	ロウ ル	かすめる	19	63	扌 (てへん)	扌龍	𢲣拢		拢						collect, bring together	ロウ ル かすめる	ROU RU	TORU	lǒng	lung5		力董	롱:1N	LONG	long			
U+6510	攐	1	0	0	ケン コン	かかげる	19	63	扌 (てへん)	扌褰	搴攓									ケン コン かかげる			qiān	hin1		去乾						
U+6511	攑	1	0	0			19	63	扌 (てへん)	扌舉	㩮		𫽥										qiān	hin1		丘言			gỡ			
U+6512	攒	1	0	0			19	63	扌 (てへん)	扌赞	攢					攢			save, hoard				zǎn	cyun4								
U+6513	攓	1	0	0	ケン	とる ぬく	20	63	扌 (てへん)	扌蹇	蹇搴𣟋攐㩷									ケン とる ぬく	KEN	TORU	qiān	hin1								
U+6514	攔	1	4	0	ラン	さえぎる しきり てすり	20	63	扌 (てへん)	扌闌	拦		拦						obstruct, impede, bar, hinder	ラン さえぎる しきり てすり	RAN	SAEGIRU	lán	laan4		落干	란:1N	LAN	dan			
U+6515	攕	1	0	0	サン セン		20	63	扌 (てへん)	扌韱	櫼㡨摻㩥揱									サン セン			xiān	cim1		所咸						
U+6516	攖	1	4	0	エイ ヨウ		20	63	扌 (てへん)	扌嬰	撄		撄						oppose, offend, run counter to	エイ ヨウ	EI YOU	SEMURU	yīng	jing1		於盈						
U+6517	攗	1	0	0	ビ ミ		20	63	扌 (てへん)	扌麋 摝米	𣟸𢥄									ビ ミ			méi	mei4		武悲						
U+6518	攘	1	2	12	ジョウ ニョウ ドウ ショウ	ぬすむ はらう	20	63	扌 (てへん)	扌襄	禳饟穰讓𣀮𢺖𥀶								seize, take by force; repel	ジョウ ニョウ ドウ ショウ ぬすむ はらう	JOU	HARAU NUSUMU	rǎng	joeng4		汝陽 如兩 人樣	양:0N	YANG	nhường	攘夷 尊攘	攘夷 尊攘 攘夷論	攘夷 尊攘 攘夷論
U+6519	攙	1	0	0	サン ザン シン		20	63	扌 (てへん)	扌毚	欃搀鑱		搀						to give a helping hand; to support, hold up	サン ザン シン	SEN ZEN SHIN SAN	SASU	chān	caam1		士咸 楚銜	참:1N	CHAM	sọm			
U+651A	攚	1	0	0			19	63	扌 (てへん)	扌營													wěng	jing4								
U+651B	攛	1	0	0	サン		21	63	扌 (てへん)	扌竄	撺𢺱		撺						hurry; to throw; to urge; (Cant.) to seduce	サン	SAN	NAGEUTSU	cuān	cyun3		七丸	찬:N					
U+651C	攜	1	2	12	ケイ ゲ	たずさえる	21	63	扌 (てへん)	扌巂 扌雟	𢹂携𢤮儶擕㩗㩦	携	携						lead by hand, take with; carry	ケイ ゲ たずさえる	KEI	TAZUSAERU	xié	kwai4		戶圭			huề			
U+651D	攝	1	2	12	セツ ショウ ジョウ ニョウ キョウ ソウ	とる かねる かわる おさめる	21	63	扌 (てへん)	扌聶	聶懾躡摄挕摂		摄						take in, absorb; act as deputy; administer, assist	セツ ショウ ジョウ ニョウ キョウ ソウ とる かねる かわる おさめる	SETSU SHOU	OSAMERU KANERU TORU	shè	sip3		書涉 奴協	섭:0E	SEP YEP	nhép	攝政	攝政	攝政
U+651E	攞	1	4	0	ラ		22	63	扌 (てへん)	扌羅	攎		𫽋						to split, to rend; to choose to rub, to wipe	ラ	RA	ERABU SAKU	luó	lyut3					rà			
U+651F	攟	1	0	0	クン	ひろう	22	63	扌 (てへん)	扌麕 摝囷	捃攈𢹲								to pick up, collect	クン ひろう	KUN	HIROU TORU	jùn	kwan2								
U+6520	攠	1	0	0	ビ ミ バ マ		22	63	扌 (てへん)	扌靡 𢳀非	摩									ビ ミ バ マ			mí	mei4								
U+6521	攡	1	0	0	リ チ		21	63	扌 (てへん)	扌離 摛隹	摛									リ チ			chī	ci1		呂支						
U+6522	攢	1	3	0	サン	あつまる あつめる うがつ える	22	63	扌 (てへん)	扌贊	鑽酇欑攒攅攥	攅	攒	揝撍					save, hoard	サン あつまる あつめる うがつ える	SAN	ATSUMARU	zǎn	cyun4		作旱	찬:1N	CHAN				
U+6523	攣	1	2	12	レン	ひく	23	63	手 (て)	䜌手 糸言糸手	挛𠣈䏈𢍶		挛						tangled; entwined; crooked	レン ひく	REN	HIKU	luán	lyun4		呂員	련:0N	LYEN		痙攣 攣縮 攣る 引き攣り 引き攣れ 攣れる	痙攣 攣縮 胃痙攣 膣痙攣 熱痙攣	攣縮 攣る 引き攣り 引き攣れ 攣れる
U+6524	攤	1	2	12	タン ダン ナン ダ ナ	ひらく ひろげる	22	63	扌 (てへん)	扌難 𢴁隹	摊擹𢺋		摊						spread out, open; apportion	タン ダン ナン ダ ナ ひらく ひろげる	TAN DAN DA	HIRAKU YURUYAKA	tān	taan1		他干 奴但 奴案	탄:1N	THAN	nặn			
U+6525	攥	1	0	0	サツ サチ		23	63	扌 (てへん)	扌纂	揝攢𢸆								(coll.) hold; grip; grasp	サツ サチ			zuàn	zaan6		子括						
U+6526	攦	1	0	0	レイ ライ シ リ レツ レチ サイ セ		22	63	扌 (てへん)	扌麗	捩擽		𰓬							レイ ライ シ リ レツ レチ サイ セ	REI RAI SHI RI	ORU NEJIRU	lì	lai6								
U+6527	攧	1	0	0			22	63	扌 (てへん)	扌顛 扌顚 搷頁			𭣇						to stumble, slip, fall down				diān	din1								
U+6528	攨	1	0	0	ワ		23	63	扌 (てへん)	扌穴瓜㼌	搲									ワ			wā	waa2		烏㕦						
U+6529	攩	1	3	0	オウ コウ ショウ ソウ トウ	うつ たたく とも むれ	23	63	扌 (てへん)	扌黨	擋擴黨	擋𫽮	𫽮						to obstruct; shut out; shelter from; keep off; stop; resist	オウ コウ ショウ ソウ トウ うつ たたく とも むれ	TOU KOU OU	TOMO TATAKU	dǎng	dong2		他朗 多朗 胡廣 乎曠						
U+652A	攪	1	2	12	カク コウ キョウ ギョウ	みだす	23	63	扌 (てへん)	扌覺	梏搅捁㩭撹	搞	搅						disturb, agitate, stir up	カク コウ キョウ ギョウ みだす	KAKU KOU	MIDASU	jiǎo	gaau2		古巧	교:0N	KYO		攪拌 攪乱	攪拌 攪乱 攪拌機	攪乱
U+652B	攫	1	2	12	カク ケキ キャク ワク キョク コク	つかむ さらう	23	63	扌 (てへん)	扌矍	玃㩴𤔗㸕𤔩爴								snatch away, seize; catch with	カク ケキ キャク ワク キョク コク つかむ さらう	KAKU	TSUKAMU	jué	fok3		居縛	확:0N	HWAK		攫う 人攫い 攫む		攫う 人攫い 攫む
U+652C	攬	1	2	12	ラン	とる	24	63	扌 (てへん)	扌覽	覽揽𢱯擥㩜𢳢	㩜擥	揽		𭣄				grasp, take hold of; monopolize	ラン とる	RAN	TORU	lǎn	laam5		盧敢	람:0N	LAM	lãm	総攬 収攬	総攬 収攬	総攬 収攬
U+652D	攭	1	0	0	レイ ライ ラ	わける	24	63	扌 (てへん)	扌蠡										レイ ライ ラ わける			lì	lai5								
U+652E	攮	1	0	0	ドウ ノウ		25	63	扌 (てへん)	扌囊		擃							to fend off; to stab	ドウ ノウ	DOU NU	OSU	nǎng	nong5		匿講			nện			
U+652F	支	1	1	5	シ	ささ-える	4	64	支 (ささえる じゅうまた)	十又	枝梔𠦙𡽒𣏃𢺶搘肢攴友㗓杈丈								disperse, pay; support; branch	シ キ ギ チョウ ジョウ ささえる えだ わかれる つかえる	SHI	SASAERU EDA TSUKAERU	zhī	zi1		章移	지:0E	CI	chi	支持 支配 支え 支給 支部 支店 支える 支出 支社 支所 支度 支流 支柱 支局 差し支え 支線 十二支 支点 下支え 本支店 支え合い 支弁 支城 支保 買い支え 支隊 支川 差支え 支族 支分 支会 日支 支台 差支 支場 支石 支脈 中支 対支 支え手 支合 支区 支谷 底支え 支う 差支へ 支子 本支社 支道	支持 支配 支給 支部 支店 支出 支持率 支社 支所 支度 支持者 支部長 支流 支柱 支局 支配人 気管支 支配者 支店長 支配下 支線 十二支 支給額 身支度 支点 支配的 支社長 本支店 不支持 冬支度 支給日 支弁 支城 支持力 支保 支出額 支店名 支給品 支隊 支川 支保工 不支給 支族 支部会 旅支度 支度金 支分 支会 日支 支台 差支 支給率 支場 支石 支石墓 支脈 中支 対支 支合 支区 支谷 支給月 支給期 支子 本支社 支給者 支道	支持 支配 支え 支給 支部 支店 支える 支出 支社 支所 支度 支流 支柱 支局 差し支え 支線 十二支 支点 下支え 本支店 支え合い 支城 買い支え 支隊 支川 差支え 支族 支分 支会 日支 支台 差支 支場 支石 中支 対支 支え手 支合 支区 支谷 底支え 支う 差支へ 支子 本支社 支道 支持者 支部長 支配人 気管支 支配者 支店長 支配下 身支度 支配的 支社長 不支持 冬支度 支給日 支持力 支店名 支給品 不支給 支部会 旅支度 支度金 支給月 支給期 支給者
U+6530	攰	1	0	0	キ		6	18 64	支 (しにょう えだにょう)	支力	㩻								totally exhausted	キ	KI	TSUKAREKIRU	guì	gui6								
U+6531	攱	1	0	0	キ		9	64	支 (ささえる じゅうまた)	立支	庋									キ	KI	NOSERU KOSHIKAKE MAKURA	guǐ	gwai2		過委 詭僞						
U+6532	攲	1	4	0	キ	かたむく そばだてる	12	64	支 (ささえる じゅうまた)	奇支	欹𤿯㩻𢻪敧								up; uneven	キ かたむく そばだてる			qī	kei1		去奇 居宜 居綺	기:1N	KI				
U+6533	攳	1	0	0	シン ジン		16	64	支 (しにょう えだにょう)	支尋			𰕁							シン ジン			xún	cam4								
U+6534	攴	1	2	12	ボク ホク ハク	ぼくづくり ぼくにょう とまた うつ	4	65	攴攵 (のぶん しぶん とまた)	⺊又	攵剥扑𢪊䇚𦬙支	攵							rap, tap lightly; Kangxi radical 66	ボク ホク ハク ぼくづくり ぼくにょう とまた うつ	HOKU HAKU	UTSU	pū	pok3		普木 匹角						
U+6535	攵	1	2	12	ボク		4	65	攴攵 (のぶん しぶん とまた)	𠂉乂 𫡏乀	夂攴夊文	攴							rap, tap; radical number 66	ボク	BOKU HAKU HOKU	UTSU	pū	pok3								
U+6536	收	1	2	12	シュウ	おさめる	6	65	攴攵 (ぼくづくり)	丩攵	糾収𠬧敊㧃首𠈅	㧃収							gather together, collect; harvest	シュウ おさめる	SHUU	OSAMERU	shōu	sau1		式州 舒救	수:0E	SWU	thu			
U+6537	攷	1	2	12	コウ	かんがえる	6	65	攴攵 (ぼくづくり)	丂攵	考𣧏	考							examine, test; investigate	コウ かんがえる	KOU	KANGAERU	kǎo	haau2		苦浩	고:0N	KO	khảo	論攷	論攷	論攷
U+6538	攸	1	2	12	ユウ ユ シュウ	ところ	7	65	攴攵 (ぼくづくり)	亻丨攵 亻丨𠂉乂 亻丨夂	𢔜𢻺悠猷𠈹𣲏㳊泅逌𨘁𠧴𢓘㣠𠆸								distant, far; adverbial prefix	ユウ ユ シュウ ところ	YUU	TOKORO	yōu	jau4		以周	유:0N	YU				
U+6539	改	1	1	4	カイ	あらた-める あらた-まる	7	65	攴攵 (ぼくづくり)	己攵	攺𨸩介圿𫽜								change, alter; improve, remodel	カイ キ あらためる あらたまる	KAI	ARATAMERU ARATAME ARATAMARU	gǎi	goi2		古亥	개:0E	KAY		改正 改めて 改良 改定 改め 改札 改変 改名 改行 改める 改悪 改ざん 改選 改心 改組 改題 改新 改元 改作 改まる 改進 改まり 改方 改む 改番 改印 改植 改帳 新改 変改 改号 改役 改案 出改札 改運	改正 改良 改定 改札 法改正 改変 改名 改行 改正案 改悪 改正前 改選 改心 改組 改題 改札機 改新 改元 改定案 改作 改札内 改正点 改良点 改進 改方 改良種 改番 改印 改植 改帳 新改 改良案 変改 改号 改役 改案 出改札 改運 改定日	改正 改めて 改定 改め 改名 改行 改める 改悪 改ざん 改心 改組 改題 改新 改元 改作 改まる 改進 改まり 改方 改む 改番 改植 改帳 新改 改号 改役 改運 改正前 改正点 改定日
U+653A	攺	1	0	0	イ シ ジ		7	65	攴攵 (ぼくづくり)	巳攵	改𢻰𢻷									イ シ ジ	I SHI JI		yǐ	ji5		羊己 詳里						
U+653B	攻	1	1	7	コウ	せ-める	7	65	攴攵 (ぼくづくり)	工攵	功工供坆								attack, assault; criticize	コウ ク せめる おさめる	KOU	SEMERU OSAMERU	gōng	gung1		古紅 古冬	공:0E	KONG	công	攻撃 攻略 攻め 専攻 速攻 侵攻 攻防 攻める 特攻 攻勢 攻守 猛攻 攻城 先攻 進攻 城攻め 後攻 反攻 水攻め 攻め手 陸攻 強攻 攻囲 攻め合い 火攻め 総攻め 攻玉 力攻め 攻めれる 攻め時 攻め口 来攻 内攻 中攻 攻究 後攻め 攻落 非攻 攻め筋 難攻 火攻 攻め気	攻撃 攻略 専攻 攻撃力 速攻 侵攻 攻防 攻略法 特攻 攻勢 攻撃的 攻略本 攻守 特攻隊 猛攻 攻城 専攻科 総攻撃 正攻法 先攻 進攻 攻撃機 攻撃陣 攻撃隊 攻城戦 後攻 反攻 攻撃者 特攻服 陸攻 強攻 猛攻撃 特攻機 攻囲 攻玉 来攻 内攻 中攻 攻究 攻落 非攻 難攻 火攻	攻略 攻め 専攻 速攻 攻防 攻める 特攻 攻勢 攻守 攻城 先攻 進攻 城攻め 後攻 反攻 水攻め 攻め手 陸攻 強攻 攻囲 攻め合い 火攻め 総攻め 攻玉 力攻め 攻めれる 攻め時 攻め口 来攻 内攻 中攻 攻究 後攻め 攻落 非攻 攻め筋 難攻 火攻 攻め気 攻略法 攻略本 特攻隊 専攻科 正攻法 攻城戦 特攻服 特攻機
