U+7D51	絑	1	0	0	シュ チュ		12	119	糹 (いとへん)	糹朱 糸朱		𰬏							シュ チュ	SHU CHU	SHIYU	zhū	zyu1	주:N					
U+7D52	絒	1	0	0	ジュ シュウ		12	119	糹 (いとへん)	糹州 糸州									ジュ シュウ			chóu	cau4						
U+7D53	絓	1	3	0	カ カイ ケ エ ク	かかる とどまる しけ	12	119	糹 (いとへん)	糹圭 糸圭		𮉤						obstructed; hindered	カ カイ ケ エ ク かかる とどまる しけ	KAI GE KA WA	KAKARU TSUMUGI	guà	gwaa3						
U+7D54	絔	1	0	0	ハク バク ヒャク ミャク		12	119	糹 (いとへん)	糹百 糸百									ハク バク ヒャク ミャク			bǎi	baak3						
U+7D55	絕	1	0	0	ゼツ セツ ゼチ	たえる たやす たつ	12	119	糹 (いとへん)	糹色 糸色		绝				絶		cut, sever, break off, terminate	ゼツ セツ ゼチ たえる たやす たつ	ZETSU	TAERU TATSU TAYASU	jué	zyut6	절:E	CEL				
U+7D56	絖	1	2	12	コウ	ぬめ わた	12	119	糹 (いとへん)	糹光 糸光	纊	𬘢	纊					fine silks; floss	コウ ぬめ わた	KOU	WATA NUME	kuàng	kwong3	광:1N	KWANG	quang	綜絖	綜絖	綜絖
U+7D57	絗	1	0	0	コツ ゴチ		12	119	糹 (いとへん)	糹回 糸回									コツ ゴチ	KOTSU GOCHI	ITOGAMEGURU	hú	wat6						
U+7D58	絘	1	0	0	シ	つむぐ	12	119	糹 (いとへん)	糹次 糸次		𰬒							シ つむぐ			cì	ci3						
U+7D59	絙	1	4	0	カン ガン コウ		12	119	糹 (いとへん)	糹亘 糸亘		𫄠				絚			カン ガン コウ	KAN GAN KOU	KUMIHIMO	huán	gang1	환:1N	HWAN				
U+7D5A	絚	1	4	0	コウ		12	119	糹 (いとへん)	糹亙 糸亙	緪縆	𰬌				絙		a rope	コウ	KOU		gēng	gang1						
U+7D5B	絛	1	2	12	ジョウ トウ	さなだ	12	119	糸 (いと)	攸糸	縚	绦						silk braid, sash	ジョウ トウ さなだ	JOU TOU	SANADA	tāo	tou1	조:1N	CO				
U+7D5C	絜	1	3	0	カツ ケイ ケチ ケツ	いさぎよい きよい はかる	12	119	糸 (いと)	㓞糸 丰刀糸								a marking line; ascertain, assess; measure	カツ ケイ ケチ ケツ いさぎよい きよい はかる	KETSU KECHI KEI KATSU	ASA TABA KIYOI	jié	git3	혈:1N	HYEL				
U+7D5D	絝	1	0	0	コ ク	はかま	12	119	糹 (いとへん)	糹夸 糸夸	袴褲	绔						trousers; breeches leggings; drawers	コ ク はかま	KU KO	ZUBON	kù	fu3						
U+7D5E	絞	1	1	8	コウ	しぼ-る し-める し-まる	12	119	糹 (いとへん)	糹交 糸交		绞						twist, wring; intertwine; winch	コウ キョウ ギョウ しぼる しめる しまる くびる	KOU KYOU	SHIMERU SHIBORU	jiǎo	gaau2	교:0N	KYO	giảo	絞り 絞り込み 絞込み 絞る 絞める 絞殺 絞り出し 絞れる 絞り染め 絞首 絞り値 豆絞り 総絞り お絞り 絞り袋 絞め技 絞まる 手絞り 絞り浴衣 絞りかす 絞り器 絞り染 絞油 絞染 絞りゆかた	絞殺 絞首刑 絞首 絞首台 絞油 絞染	絞り 絞り込み 絞込み 絞る 絞める 絞殺 絞り出し 絞れる 絞り染め 絞首 絞り値 豆絞り 総絞り お絞り 絞め技 絞まる 手絞り 絞り浴衣 絞りかす 絞り器 絞り染 絞油 絞染 絞りゆかた 絞首台
U+7D5F	絟	1	0	0	セン セツ セチ		12	119	糹 (いとへん)	糹全 糸全		𬘥							セン セツ セチ			quán	cyun1						
U+7D60	絠	1	0	0	カイ アイ		12	119	糹 (いとへん)	糹有 糸有		𬘠							カイ アイ			gǎi	goi2						
U+7D61	絡	1	1	7	ラク	から-む から-まる から-める	12	119	糹 (いとへん)	糹各 糸各		络						enmesh, wrap around; web, net	ラク カク からむ からまる まとう	RAKU	KARAMU MATOU TSUNAGARU	luò	lok3	락:0E	LAK	rạc	連絡 絡み 絡む 短絡 脈絡 経絡 絡める 絡み合い 絡まり 絡まる 包絡 地絡 絡繰 交絡 絡げ 頭絡 絡繰り 絡脈 絡ます 手絡 絡み酒	連絡 連絡先 連絡会 短絡 脈絡 経絡 連絡船 連絡帳 連絡網 連絡橋 連絡所 包絡 地絡 絡繰 交絡 包絡線 連絡者 頭絡 絡脈 手絡	連絡 絡み 絡む 短絡 脈絡 経絡 絡める 絡み合い 絡まり 絡まる 包絡 地絡 交絡 絡げ 頭絡 絡脈 絡ます 手絡 絡み酒 連絡先 連絡会 連絡船 連絡帳 連絡橋 連絡所 包絡線 連絡者
U+7D62	絢	1	1	11	ケン シュン ジュン	あや	12	119	糹 (いとへん)	糹旬 糸旬		绚						variegated, adorned; brilliant	ケン シュン ジュン あや	KEN	AYA	xuàn	hyun3	현:0N	HYEN				
U+7D63	絣	1	2	12	ホウ ヘイ ヒョウ ヘン	かすり	12	119	糹 (いとへん)	糹并 糸并 糸幷		𰬔	背					to baste for sewing; to connect	ホウ ヘイ ヒョウ ヘン かすり	HOU	KASURI	bēng	bang1	병:1N	PYENG		矢絣 白絣 絣柄 絣糸 紺絣 絵絣	矢絣 白絣 絣柄 絣糸 紺絣 絵絣	矢絣 白絣 絣柄 絣糸 紺絣 絵絣
U+7D64	絤	1	0	0	セン		12	119	糹 (いとへん)	糹西 糸西		𬘟							セン			xiàn	sin3						
U+7D65	絥	1	0	0	ヒ ビ フク ブク		12	119	糹 (いとへん)	糹伏 糸伏	鞴	𫄢						to harness a horse a board in front of a carriage for the driver to lean on	ヒ ビ フク ブク	HI BI FUKU BUKU		fú	fuk6						
U+7D66	給	1	1	4	キュウ		12	119	糹 (いとへん)	糹合 糸合		给						give; by, for	キュウ キョウ ゴウ ヨウ コウ ギョウ たまう	KYUU KYOU	TAMAU	gěi	kap1	급:0E	KUP	cấp	給料 給付 給食 受給 時給 給水 給油 月給 給湯 有給 自給 配給 号給 高給 給ふ 発給 給仕 日給 給う 給電 無給 加給 給気 給紙 給金 女給 給する 本給 給茶 週給 官給 給田 給養 多給 給送 給炭 給事 給わる 追給 給す 給地 初給	給料 給付 給食 受給 時給 給水 給油 給付金 月給 給湯 有給 自給 配給 号給 受給者 給湯器 給料日 高給 発給 給仕 日給 給油所 給料表 給電 無給 給湯室 給水管 加給 給気 給水所 給紙 給金 固定給 女給 時間給 歩合給 給湯機 給水車 本給 給茶 週給 官給 給茶機 給田 成果給 給養 多給 給電線 月例給 生活給 給送 給炭 給事 特別給 追給 休日給 給地 初給	給食 受給 時給 給水 給油 月給 給湯 有給 自給 配給 号給 高給 給ふ 発給 給仕 日給 給う 給電 給気 給紙 給金 女給 給する 本給 給茶 週給 給田 多給 給送 給炭 給事 給わる 追給 給す 給地 受給者 給油所 給湯室 給水所 時間給 歩合給 給水車 給電線 生活給 休日給
U+7D67	絧	1	0	0	トウ ズ		12	119	糹 (いとへん)	糹同 糸同		𫄡							トウ ズ	TOU ZU	NUNO	dòng	dung6						
U+7D68	絨	1	2	12	ジュウ ニュ		12	119	糹 (いとへん)	糹戎 糸戎		绒						silk, cotton, or woolen fabric	ジュウ ニュ	JUU	NERIITO KEORI	róng	jung2	융:0N	YUNG	nhung	絨毯 絨毛 天鵞絨 絨緞 縮絨	絨毯 絨毛 天鵞絨 絨緞 縮絨 絨毛癌	絨毛 縮絨 絨毛癌
U+7D69	絩	1	0	0	チョウ ジョウ トウ ドウ		12	119	糹 (いとへん)	糹兆 糸兆									チョウ ジョウ トウ ドウ			tiào	tiu3	조:1N	CO	thêu			
U+7D6A	絪	1	4	0	イン		12	119	糹 (いとへん)	糹因 糸因	氤	𬘡						matting; coverlet; cloudy	イン	IN		yīn	jan1	인:0N	IN				
U+7D6B	絫	1	0	0	ルイ	かさねる	12	119	糸 (いと)	厽糸									ルイ かさねる			lěi	leoi5						
U+7D6C	絬	1	0	0	セツ セチ		12	119	糹 (いとへん)	糹舌 糸舌									セツ セチ			xiè	sit3			thượt			
U+7D6D	絭	1	0	0	ケン カン キョク コク		12	119	糸 (いと)	龹糸 𠔉糸									ケン カン キョク コク			juàn	gyun3						
U+7D6E	絮	1	2	12	ジョ ショ チョ ダ ナ ニョ	わた	12	119	糸 (いと)	如糸								waste cotton, raw silk or cotton	ジョ ショ チョ ダ ナ ニョ わた	JO SHO	WATA	xù	seoi5	서:0N	SE YE		柳絮	柳絮	柳絮
U+7D6F	絯	1	0	0	カイ ガイ		12	119	糹 (いとへん)	糹亥 糸亥		𰬓							カイ ガイ			gāi	goi1	해:N					
U+7D70	絰	1	4	0	テツ デチ		12	119	糹 (いとへん)	糹至 糸至		绖						white hempen cloth worn by mourners	テツ デチ	TETSU DECHI		dié	dit6	질:1N	CIL				
U+7D71	統	1	1	5	トウ	す-べる	12	119	糹 (いとへん)	糹充 糸充	綂	统						govern, command, control; unite	トウ ツ すべる おさめる すじ	TOU	SUBERU SUJI OSAMERU	tǒng	tung2	통:0E	THONG	thống	伝統 大統領 統合 統一 統計 統制 統治 正統 血統 総統 統率 統べる 統語 一統 統領 王統 道統 両統 法統 字統 統覚 統辞 神統 学統 統数	伝統 大統領 統合 統一 統計 伝統的 統制 統治 正統 血統 総統 統計的 統率 統計学 副大統領 元大統領 統一感 前大統領 統一性 統治下 統計学的 正統性 血統書 統治者 統率力 伝統食 正統的 統合型 統語 一統 伝統色 大総統 不統一 統領 王統 再統一 現大統領 統治領 統率者 総統選 道統 統一体 両統 法統 字統 正統化 統覚 伝統薬 伝統酒 統辞 神統 学統 統治国 統数	伝統 統合 統一 統計 統治 正統 血統 統べる 統語 一統 王統 道統 両統 法統 字統 統覚 統辞 神統 学統 統数 伝統的 統計的 統計学 統一感 統治下 統計学的 血統書 統治者 伝統食 正統的 伝統色 不統一 統一体 正統化 伝統薬 伝統酒 統治国
U+7D72	絲	1	2	12	シ	いと	12	119	糹 (いとへん)	糹糸 糸糸		丝						silk; fine thread; wire; strings	シ いと	SHI BEKI	ITO	sī	si1	사:0E	SA	tơ	青椒肉絲 絲綢	青椒肉絲 絲綢	
U+7D73	絳	1	2	12	コウ	あか	12	119	糹 (いとへん)	糹夅 糸夅		绛						deep red; river in Shanxi province	コウ あか	KOU	AKA	jiàng	gong3	강:0N	KANG				
U+7D74	絴	1	0	0	ショウ		12	119	糹 (いとへん)	糹羊 糸羊									ショウ			xiáng	coeng4						
U+7D75	絵	1	1	2	カイ エ		12	119	糹 (いとへん)	糹会 糸会								draw, sketch, paint	カイ エ え	KAI E	E	huì	kui2	회:N			絵本 絵画 絵かき 絵図 絵馬 切り絵 下絵 口絵 色絵 絵心 ちぎり絵 上絵 ぬり絵 赤絵 絵羽 絵入り さし絵 まき絵 だまし絵 図絵 元絵 絵合わせ 絵入 お絵書き 水絵 はり絵 岩絵 ふすま絵 うつし絵 切絵 九絵 絵書き 絵合 絵合せ 絵つけ 石絵 ハガキ絵	絵本 絵画 絵文字 絵日記 絵図 絵馬 絵手紙 下絵 口絵 色絵 絵心 地上絵 上絵 赤絵 絵羽 図絵 元絵 絵入 文字絵 絵草紙 水絵 岩絵 切絵図 切絵 九絵 大首絵 絵合 鳥羽絵 絵手本 石絵	絵本 絵かき 下絵 口絵 ちぎり絵 上絵 ぬり絵 赤絵 絵入り さし絵 まき絵 だまし絵 絵入 水絵 はり絵 ふすま絵 うつし絵 九絵 絵つけ 石絵 ハガキ絵 絵文字 文字絵 絵手本
U+7D76	絶	1	1	5	ゼツ	た-える た-やす た-つ	12	119	糹 (いとへん)	糹色 糸色		绝				絕		cut	ゼツ セツ たえる たやす たつ はなはだ わたる	ZETSU	TAERU TATSU TAYASU	jué	zyut6	절:0N	CEL	tuyệt	絶対 絶望 絶賛 絶品 絶景 絶好 絶大 絶版 気絶 断絶 絶句 中絶 根絶 絶する 絶え間 絶える 絶つ 絶命 絶食 絶世 絶え絶え 絶交 根絶やし 絶海 絶唱 絶筆 絶やす 謝絶 絶無 絶技 絶間 絶えま 絶美 義絶 絶体 絶家 絶後 絶てる 三絶 七絶 絶飲食 絶島 絶息 絶勝 絶えだえ	絶対 絶望 絶賛 絶品 絶景 絶好 絶対的 絶大 絶好調 絶版 気絶 絶望的 断絶 絶句 中絶 根絶 絶命 絶望感 絶食 絶世 絶不調 絶交 絶対量 絶海 絶唱 絶筆 絶対者 絶対化 謝絶 絶無 絶技 絶間 絶美 義絶 絶体 絶家 絶後 三絶 七絶 絶飲食 絶島 絶息 絶勝 絶対知	絶対 絶望 絶品 絶景 絶好 絶大 気絶 中絶 根絶 絶する 絶え間 絶える 絶つ 絶命 絶食 絶世 絶交 根絶やし 絶海 絶唱 絶筆 絶やす 絶無 絶間 絶えま 絶美 絶体 絶家 絶後 絶てる 三絶 七絶 絶飲食 絶島 絶息 絶勝 絶えだえ 絶対的 絶好調 絶望的 絶望感 絶不調 絶対量 絶対者 絶対化 絶対知
U+7D77	絷	1	0	0			12	119	糸 (いと)	执糸					縶			confine, tie up; imprison, shackle				zhí	zap1						
U+7D78	絸	1	0	0	ケン	まゆ	13	119	糹 (いとへん)	糹見 糸見		𬘖						cocoon; callus, blister	ケン まゆ	KEN	KINU	jiǎn	gaan2			kén			
U+7D79	絹	1	1	6	ケン	きぬ	13	119	糹 (いとへん)	糹肙 糸肙		绢						kind of thick stiff silk	ケン きぬ	KEN	KINU	juàn	gyun3	견:0E	KYEN		正絹 絹糸 絹ごし 絹さや 絹本 絹布 人絹 白絹 紅絹 絹地 絹物 絹製 生絹 絹張り 絹雲 本絹 絹綿 平絹 絵絹 練絹 絹織 絹サヤ 絹業 黒絹	正絹 絹糸 絹織物 絹本 絹布 人絹 白絹 紅絹 絹製品 絹地 絹物 絹製 生絹 絹雲 本絹 絹綿 平絹 絵絹 練絹 絹織 絹業 黒絹 絹層雲	正絹 絹糸 絹ごし 絹さや 絹本 絹布 人絹 白絹 絹地 絹物 絹製 生絹 絹張り 絹雲 本絹 絹綿 平絹 絵絹 練絹 絹織 絹サヤ 絹業 黒絹 絹織物 絹製品
U+7D7A	絺	1	3	0	チ	かたびら	13	119	糹 (いとへん)	糹希 糸希		𫄨						fine linen; fine hemp fiber	チ かたびら	CHI	HOSONUNO	chī	ci1	치:1N	CHI	sì			
U+7D7B	絻	1	0	0	ブン モン ベン メン バン マン		13	119	糹 (いとへん)	糹免 糸免		𰬜						mourning	ブン モン ベン メン バン マン	BUN MON BEN MEN BAN MAN	MOHUKU	miǎn	man6						
U+7D7C	絼	1	0	0	チン ジン		13	119	糹 (いとへん)	糹豸 糸豸		𰬛							チン ジン			zhèn	zi6						
U+7D7D	絽	1	2	12	ロ リョ	ろ	12	119	糹 (いとへん)	糹吕 糹呂 糸吕 糸呂		𬘤						a silk gauze	ロ リョ ろ	RYO RO	RO	lǚ	leoi5				絽刺し 絽織	絽織	絽刺し 絽織
U+7D7E	絾	1	0	0	セイ ジョウ		12	119	糹 (いとへん)	糹成 糸成		𰬖							セイ ジョウ			chéng	sing4						
U+7D7F	絿	1	4	0	キュウ グ	きびしい ちいさい もとめる ゆるやか	13	119	糹 (いとへん)	糹求 糸求		𰬗						urgent	キュウ グ きびしい ちいさい もとめる ゆるやか	KYUU KU	KIBISHII	qiú	kau4	구:0N	KWU				
U+7D80	綀	1	0	0	ショ ソ		13	119	糹 (いとへん)	糹束 糸束		𦈌						a kind of sackcloth	ショ ソ			shū	so1						
U+7D81	綁	1	0	0	ホウ		12	119	糹 (いとへん)	糹邦 糸邦 糸龵阝		绑						bind, tie, fasten	ホウ	HOU	SHIBARU	bǎng	bong2						
U+7D82	綂	1	0	0	トウ	すべる	13	119	糹 (いとへん)	糹𠑽 糸𠑽	統							govern, command, control; unite	トウ すべる	TOU	HOOBIRU	tǒng	tung2						
U+7D83	綃	1	3	0	ショウ ソウ	あやぎぬ うすぎぬ きぎぬ	13	119	糹 (いとへん)	糹肖 糸肖		绡						raw silk fabric	ショウ ソウ あやぎぬ うすぎぬ きぎぬ	SHOU SOU	KIITO	xiāo	siu1	초:1N	CHO				
U+7D84	綄	1	0	0	カン ガン ワン		13	119	糹 (いとへん)	糹完 糸完		𬘫						to hate; crimson; to thread	カン ガン ワン			huán	jyun4						
U+7D85	綅	1	0	0	シン セン		13	119	糹 (いとへん)	糹𠬶 糸𠬶		𰬞						thread	シン セン	SHIN SEN	ITO	qīn	cim1						
U+7D86	綆	1	4	0	コウ ヘイ ハン キョウ ヒョウ	つるべなわ	13	119	糹 (いとへん)	糹更 糸更		绠						well rope	コウ ヘイ ハン キョウ ヒョウ つるべなわ	KOU KYOU HEI HYOI HAN	TSURUBINAWA	gěng	gang2	경:1N	KYENG				
U+7D87	綇	1	0	0	シュウ シュ		13	119	糹 (いとへん)	糹酉 糸酉		𦈋							シュウ シュ			xiǔ	sau2						
U+7D88	綈	1	4	0	テイ ダイ	あつぎぬ	13	119	糹 (いとへん)	糹弟 糸弟		绨						coarse pongee, kind of heavy silk	テイ ダイ あつぎぬ	TEI TAI	TSUMUGI	tí	tai4						
U+7D89	綉	1	2	12	シュウ トウ ツ	ぬいとり	13	119	糹 (いとへん)	糹秀 糸秀	繡	绣						embroider; embroidery; ornament	シュウ トウ ツ ぬいとり	TOU SHUU TSU	NUITORI	tòu	sau3	수:N		tú			
U+7D8A	綊	1	0	0	キョウ ギョウ		13	119	糹 (いとへん)	糹夾 糸夾		𰬍							キョウ ギョウ			xié	haap6						
U+7D8B	綋	1	3	0	コウ		13	119	糹 (いとへん)	糹宏 糸宏		𫟄							コウ	KOU	TSUNA TSUNAGU OOZUNA	hóng	wang4						
U+7D8C	綌	1	4	0	ゲキ ケキ キャク		13	119	糹 (いとへん)	糹谷 糸谷		绤						coarse hempen cloth	ゲキ ケキ キャク	KEKI KYAKU GEKI	KUZUNUNO	xì	gwik1						
U+7D8D	綍	1	0	0	フツ ヒ ブチ		13	119	糹 (いとへん)	糹孛 糸孛		𰬘						rope	フツ ヒ ブチ	FUTSU FUCHI HI	HITSUGINAWA	fú	fat1						
U+7D8E	綎	1	0	0	テイ ジョウ		12	119	糹 (いとへん)	糹廷 糸廷		𬘩						silk braided cord	テイ ジョウ			tīng	ting1	정:0N	CENG				
U+7D8F	綏	1	2	12	スイ タ タイ ズイ キ ニ テ	やすい	13	119	糹 (いとへん)	糹妥 糸妥		绥						soothe, appease, pacify; carriage harness	スイ タ タイ ズイ キ ニ テ やすい	SUI TA	YASUI	suī	seoi1	수:0N	YU SWU	nối			
U+7D90	綐	1	0	0	タイ デ		13	119	糹 (いとへん)	糹兑 糸兌 糹兌		䌼						a kind of fine silk fabric	タイ デ			duì	deoi6						
U+7D91	綑	1	0	0	コン		13	119	糹 (いとへん)	糹困 糸困	捆							coil, roll, bundle, tie up	コン	KON	ORU	kǔn	kwan2						
U+7D92	綒	1	0	0	フ		13	119	糹 (いとへん)	糹孚 糸孚									フ			fū	fu1						
U+7D93	經	1	2	12	ケイ キョウ	へる	13	119	糹 (いとへん)	糹巠 糸巠	𦀇	经						classic works; pass through	ケイ キョウ へる	KEI KYOU	HERU TATEITO TSUNE	jīng	ging1	경:0E	KYENG	kinh	經驗 經營 經過	經驗 經營 經過	經過
U+7D94	綔	1	0	0	コ ゴ		13	119	糸 (いと)	夸系 大亐系									コ ゴ			hù	wu6						
U+7D95	綕	1	0	0	シ		13	119	糹 (いとへん)	糹志 糸志		𬘨							シ			zhī	zik1						
U+7D96	綖	1	0	0	エン セン		12	119	糹 (いとへん)	糹延 糸延		𫄧						the hanging flap in the front of a hat	エン セン	EN SEN		yán	jin4						
U+7D97	綗	1	4	0	ケイ		13	119	糹 (いとへん)	糹冏 糸冏									ケイ	GEI KEI	HIKU	jiǒng	gwing2						
U+7D98	綘	1	0	0	ホウ		13	119	糹 (いとへん)	糹夆 糸夆		𮶂							ホウ			féng	fung4	봉:1N	PONG				
U+7D99	継	1	1	7	ケイ	つ-ぐ	13	119	糹 (いとへん)	糹𠃊米 糸𠃊米								continue, maintain, carry on	ケイ キ つぐ つぎ まま	KEI	TSUGU TSUGI MAMA	jì	gai3		KYEY		継続 中継 継承 後継 承継 継ぐ 乗り継ぎ 引き継ぎ 継ぎ 引継ぎ 中継ぎ 継手 受け継ぎ 継ぎ目 継投 継母 跡継ぎ 乗継 引継 息継ぎ 継ぎ足し 世継ぎ 後継ぎ 継ぎ手 継子 継目 継代 乗継ぎ 世継 継父 継ぎ接ぎ 継げる 金継ぎ 継しい 継室 継戦 継起 継受 継ぎ合わせ 受継 継走 切り継ぎ 継時 打ち継ぎ 打継ぎ 根継ぎ 並継ぎ 継ぎはぎ 矢継 継立て 継娘 継電 継職 打継 継ぎ足	継続 中継 継承 後継 継続的 後継者 承継 生中継 継手 中継局 継承者 継投 継母 乗継 引継 中継地 継子 中継車 中継点 継続費 継目 承継人 継電器 継代 世継 継父 継室 継戦 継起 継受 乗継便 受継 継走 継時 矢継 継娘 継電 継職 打継	継続 中継 継承 後継 承継 継ぐ 乗り継ぎ 引き継ぎ 継ぎ 引継ぎ 中継ぎ 継手 受け継ぎ 継ぎ目 継投 継母 乗継 引継 息継ぎ 継ぎ足し 世継ぎ 後継ぎ 継ぎ手 継子 継目 継代 乗継ぎ 世継 継父 継ぎ接ぎ 継げる 金継ぎ 継しい 継室 継戦 継起 継受 継ぎ合わせ 受継 継走 切り継ぎ 継時 打ち継ぎ 打継ぎ 根継ぎ 並継ぎ 継ぎはぎ 矢継 継立て 継電 継職 打継 継ぎ足 継続的 後継者 生中継 中継局 継承者 中継地 中継車 中継点 継続費 承継人 継電器 乗継便
U+7D9A	続	1	1	4	ゾク	つづ-く つづ-ける	13	119	糹 (いとへん)	糹売 糸売								continue, carry on; succeed	ゾク ショク つづく つづける つぐ	ZOKU SHOKU	TSUZUKU TSUGU	xù	zuk6		SOK		続き 連続 続く 続ける 手続き 引き続き 相続 手続 持続 続出 続行 後続 立て続け 長続き 続投 続落 続発 陸続き 続けざま 地続き ぶっ続け 間続き 続き物 たて続け ひき続き 一続き 続けれる 続き間 続続 続きもの 続け様 正続 陸続 ひと続き 続開 続成 おめでた続き 続戦 続飯	連続 相続 手続 持続 続出 続行 相続人 後続 持続的 続投 続落 連続的 続発 手続法 相続分 不連続 手続的 続続 正続 相続法 陸続 続開 不連続線 続成 続戦 続飯	続き 続く 続ける 手続き 引き続き 相続 手続 持続 続出 続行 後続 立て続け 長続き 続投 続落 続発 続けざま 地続き ぶっ続け 間続き 続き物 たて続け ひき続き 一続き 続けれる 続き間 続きもの 続け様 正続 ひと続き 続開 おめでた続き 相続人 相続分
U+7D9B	綛	1	2	12		かすり かせ	13	119	糹 (いとへん)	糹忍 糸忍									かすり かせ		KASE KASURI	rěn	jan2						
U+7D9C	綜	1	1	11	ソウ ス	すべる へ	14	119	糹 (いとへん)	糹宗 糸宗		综						arrange threads for weaving	ソウ ス すべる へ	SOU	SUBERU OSA	zōng	zung1	종:0N	CONG		綜合 錯綜 綜芸 綜覧	綜合 錯綜 綜芸 綜覧	綜合 錯綜 綜芸 綜覧
U+7D9D	綝	1	4	0	リン チン シン		14	119	糹 (いとへん)	糹林 糸林		𬘭						to stop; adjusted, in order	リン チン シン	CHIN RIN SHIN	TOMERU	chēn	sam1						
U+7D9E	綞	1	0	0	タ		14	119	糹 (いとへん)	糹垂 糸垂		缍						a kind of thin silk	タ	TA	AYA	duǒ	do2						
U+7D9F	綟	1	2	12	レイ ライ レツ レチ	もじ	14	119	糹 (いとへん)	糹戾 䋆大 糸戾 糸戻		𫄫							レイ ライ レツ レチ もじ	REI	MOJI	lì	lit6						
U+7DA0	綠	1	3	0	リョク ロク	みどり	14	119	糹 (いとへん)	糹彔 糸彔	氯	绿						green; chlorine	リョク ロク みどり	RYOKU ROKU	MIDORI	lǜ	luk6	녹:0 록:0E	LOK	lục			
U+7DA1	綡	1	0	0	リョウ		14	119	糹 (いとへん)	糹京 糸京		𫟅							リョウ			liáng	loeng4						
U+7DA2	綢	1	2	12	チュウ チョウ トウ ジュ ジョウ	まとう	14	119	糹 (いとへん)	糹周 糸周	紬	绸						silk cloth, satin damask	チュウ チョウ トウ ジュ ジョウ まとう	CHUU TOU	MATOU	chóu	cau4	주:0N	CWU TO		絲綢	絲綢	
U+7DA3	綣	1	2	12	ケン カン キン		14	119	糹 (いとへん)	糹卷 糸卷		绻						affectionate, solicitous	ケン カン キン	KEN KAN	MAKU	quǎn	hyun3	권:1N	KWEN	cuộn			
U+7DA4	綤	1	0	0	ショウ		13	119	糸 (いと)	邵糸 𢇊八									ショウ			shào	siu6						
U+7DA5	綥	1	0	0	キ ギ		14	119	糹 (いとへん)	糹畀 糸畀									キ ギ			qí	kei4	기:1N	KI				
U+7DA6	綦	1	3	0	キ ギ	あやぎぬ きわまる きわめる	14	119	糸 (いと)	其糸								dark grey. variegated. superlative	キ ギ あやぎぬ きわまる きわめる	KI GI	AYAGINU	qí	kei4	기:1N	KI				
U+7DA7	綧	1	4	0	シュン		14	119	糹 (いとへん)	糹享 糸享		𬘯							シュン	SHUN	MIDARERU	zhǔn	zeon2	준:1N	CWUN				
U+7DA8	綨	1	0	0	キ		14	119	糹 (いとへん)	糹其 糸其									キ			qí	kei4						
U+7DA9	綩	1	0	0	エン オン		14	119	糹 (いとへん)	糹宛 糸宛									エン オン			wǎn	jyun2	원:1	WEN				
U+7DAA	綪	1	4	0	セン セイ ソウ ショウ		14	119	糹 (いとへん)	糹青 糸靑		𬘬						dark red	セン セイ ソウ ショウ	SEN SEI SHOU SOU		qiàn	sin6						
U+7DAB	綫	1	2	12	セン	すじ	14	119	糹 (いとへん)	糹戔 糸戔	線	线						line, thread, wire; clue	セン すじ	SEN	SUJI	xiàn	sin3	선:1N	SEN				
U+7DAC	綬	1	1	11	ジュ シュウ	ひも	14	119	糹 (いとへん)	糹受 糸受		绶						silk ribbon attached as a seal	ジュ シュウ ひも	JU	HIMO	shòu	sau6	수:0N	SWU		綬章 印綬 黄綬 藍綬 紺綬 小綬鶏 略綬 紫綬 紅綬	綬章 印綬 黄綬 藍綬 紺綬 小綬鶏 略綬 紫綬 紅綬	綬章 印綬 黄綬 藍綬 紺綬 小綬鶏 略綬 紫綬 紅綬
U+7DAD	維	1	1	7	イ		14	119	糹 (いとへん)	糹隹 糸隹		维						maintain, preserve, safeguard	イ ユイ ヨウ ユ これ つな つなぐ	I YUI	TSUNA TSUNAGU KORE	wéi	wai4	유:0E	YU		維持 維新 線維 維管	維持 維新 線維 維持費 維管 維持員	維持 維新 線維 維管 維持費 維持員
U+7DAE	綮	1	2	12	ケイ エイ キョウ		14	119	糸 (いと)	𢼄糸								embroidered banner	ケイ エイ キョウ	KEI	HATAJIRUSHI MUSUBIME	qìng	hing3	계:1N	KYEY				
U+7DAF	綯	1	2	12	トウ ドウ	なう なわ よる	14	119	糹 (いとへん)	糹匋 糸匋		绹						to braid, twist; twisted or braided	トウ ドウ なう なわ よる	TOU	NAU YORU NAWA	táo	tou4				綯う 綯い交ぜ 綯交ぜ		綯う 綯い交ぜ 綯交ぜ
U+7DB0	綰	1	2	12	ワン	わがねる	14	119	糹 (いとへん)	糹官 糸官		绾						to string together, to bind up	ワン わがねる	WAN	WAGANERU TAKURU	wǎn	waan2	관:1N	KWAN				
